config;instance;run;solutionCosts;integerSolutionCosts;optimal;feasible;total running time;total setup costs;number of too late jobs;number of batches;solve_time;total_time;normalized_objective_bound;int_objective_bound;normalization_const_int_to_float_obj;solution_method;instance_number;objective
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/66_oven_scheduling.cpoptimizer_instance_3012-13.23.26.dat;1;0.006396825;403;-1;1;403;66;100;66;3597.93;3600.12;0.00347619;219;63000;singleobj-opl-reprjob-LB-noUB;66;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/66_warm_start_66RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;0.006396825;403;-1;1;403;66;100;66;3597.95;3600.11;0.003619048;228;63000;singleobj-opl-reprjob-LB-WS-noUB;66;ovenruntime
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-setupcosts-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/66_oven_scheduling.minizinc_instance_3012-13.23.26.dzn;1;0.985777778;62104;-1;1;427;66;100;66;3612.5488;3622.6543;0.000904762;57;63000;singleobj-mzn-gurobi-LB-noUB;66;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/66_oven_scheduling.minizinc_instance_3012-13.23.26.dzn ../../instancesUC1withLB/mzn/warmstart/66_warm_start_66RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.987555556;62216;-1;1;455;66;100;66;3611.8084;3622.3867;0.000904762;57;63000;singleobj-mzn-gurobiWS-LB-noUB;66;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/66_oven_scheduling.cpoptimizer_instance_3012-13.23.26.dat;1;0.001047619;66;-1;1;411;66;100;66;3597.99;3600.1;0.000555556;35;63000;singleobj-opl-reprjob-LB-noUB;66;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/66_warm_start_66RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;0.001047619;66;-1;1;422;66;100;66;3597.86;3600.11;0.000571429;36;63000;singleobj-opl-reprjob-LB-WS-noUB;66;setupcosts
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-tardiness-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/66_oven_scheduling.minizinc_instance_3012-13.23.26.dzn;1;0.986285714;62136;1;1;423;74;100;74;2608.9102;2619.1717;0.001587302;100;63000;singleobj-mzn-gurobi-LB-noUB;66;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/66_oven_scheduling.minizinc_instance_3012-13.23.26.dzn ../../instancesUC1withLB/mzn/warmstart/66_warm_start_66RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.996634921;62788;1;1;556;94;100;94;196.0773;206.3481;0.001587302;100;63000;singleobj-mzn-gurobiWS-LB-noUB;66;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/66_oven_scheduling.cpoptimizer_instance_3012-13.23.26.dat;1;0.001587302;100;1;1;435;72;100;72;0.08;2.2;0.001587302;100;63000;singleobj-opl-reprjob-LB-noUB;66;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/66_warm_start_66RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;0.001587302;100;1;1;432;68;100;68;0.09;2.34;0.001587302;100;63000;singleobj-opl-reprjob-LB-WS-noUB;66;tardiness
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/67_oven_scheduling.minizinc_instance_1212-10.34.47.dzn;1;0.94415873;59482;1;1;148;45;98;15;68.8455;78.74659;0.000238095;15;63000;singleobj-mzn-gurobi-LB-noUB;67;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/67_oven_scheduling.minizinc_instance_1212-10.34.47.dzn ../../instancesUC1withLB/mzn/warmstart/67_warm_start_67RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.943333333;59430;1;1;135;45;98;15;27.6736;37.98;0.000238095;15;63000;singleobj-mzn-gurobiWS-LB-noUB;67;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/67_oven_scheduling.cpoptimizer_instance_1212-10.34.47.dat;1;0.000238095;15;-1;1;138;43;96;15;3597.86;3600;0.00015873;10;63000;singleobj-opl-reprjob-LB-noUB;67;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/67_warm_start_67RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;0.000238095;15;-1;1;132;43;96;15;3597.84;3600;0.00015873;10;63000;singleobj-opl-reprjob-LB-WS-noUB;67;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-ovenruntime-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/67_oven_scheduling.minizinc_instance_1212-10.34.47.dzn;1;0.937777778;59080;-1;1;170;100;97;38;3610.831;3620.63451;0.001746032;110;63000;singleobj-mzn-gurobi-LB-noUB;67;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/67_oven_scheduling.minizinc_instance_1212-10.34.47.dzn ../../instancesUC1withLB/mzn/warmstart/67_warm_start_67RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.969365079;61070;-1;1;334;167;99;62;3610.8345;3620.50845;0.001746032;110;63000;singleobj-mzn-gurobiWS-LB-noUB;67;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/67_oven_scheduling.cpoptimizer_instance_1212-10.34.47.dat;1;0.001746032;110;-1;1;110;42;97;15;3597.83;3600;0.001047619;66;63000;singleobj-opl-reprjob-LB-noUB;67;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/67_warm_start_67RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;0.001746032;110;-1;1;110;43;98;15;3597.7;3600;0.001047619;66;63000;singleobj-opl-reprjob-LB-WS-noUB;67;ovenruntime
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-setupcosts-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/67_oven_scheduling.minizinc_instance_1212-10.34.47.dzn;1;0.944031746;59474;1;1;151;35;98;18;3218.4935;3228.28842;0.000555556;35;63000;singleobj-mzn-gurobi-LB-noUB;67;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/67_oven_scheduling.minizinc_instance_1212-10.34.47.dzn ../../instancesUC1withLB/mzn/warmstart/67_warm_start_67RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.957333333;60312;-1;1;205;46;99;27;3610.7962;3620.39382;0.000555556;35;63000;singleobj-mzn-gurobiWS-LB-noUB;67;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/67_oven_scheduling.cpoptimizer_instance_1212-10.34.47.dat;1;0.000555556;35;1;1;138;35;99;18;3292.84;3295.11;0.000555556;35;63000;singleobj-opl-reprjob-LB-noUB;67;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/67_warm_start_67RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;0.000555556;35;1;1;133;35;100;17;85.13;87.22;0.000555556;35;63000;singleobj-opl-reprjob-LB-WS-noUB;67;setupcosts
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-tardiness-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/67_oven_scheduling.minizinc_instance_1212-10.34.47.dzn;1;-1;-1;-1;-1;;;;;3600.5402;;;;;singleobj-mzn-gurobi-LB-noUB;67;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/67_oven_scheduling.minizinc_instance_1212-10.34.47.dzn ../../instancesUC1withLB/mzn/warmstart/67_warm_start_67RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.718349206;45256;-1;1;305;118;73;45;3610.2893;3620.15223;0.000555556;35;63000;singleobj-mzn-gurobiWS-LB-noUB;67;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/67_oven_scheduling.cpoptimizer_instance_1212-10.34.47.dat;1;0.001126984;71;-1;1;489;218;71;88;3597.72;3600;7.94E-05;5;63000;singleobj-opl-reprjob-LB-noUB;67;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/67_warm_start_67RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;0.001126984;71;-1;1;445;176;71;75;3597.86;3600;7.94E-05;5;63000;singleobj-opl-reprjob-LB-WS-noUB;67;tardiness
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/68_oven_scheduling.minizinc_instance_3012-13.23.30.dzn;1;0.986583156;303781286;-1;1;4129;882;100;70;3613.9004;3624.6951;2.11E-07;65;307912500;singleobj-mzn-gurobi-LB-noUB;68;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/68_oven_scheduling.minizinc_instance_3012-13.23.30.dzn ../../instancesUC1withLB/mzn/warmstart/68_warm_start_68RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.987641606;304107196;-1;1;4235;952;100;70;3610.8905;3621.4733;2.21E-07;68;307912500;singleobj-mzn-gurobiWS-LB-noUB;68;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/68_oven_scheduling.cpoptimizer_instance_3012-13.23.30.dat;1;2.27E-07;70;-1;1;4013;1126;100;70;3597.9;3600;7.14E-08;22;307912500;singleobj-opl-reprjob-LB-noUB;68;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/68_warm_start_68RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;2.27E-07;70;-1;1;3988;972;100;70;3597.84;3600;7.14E-08;22;307912500;singleobj-opl-reprjob-LB-WS-noUB;68;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-ovenruntime-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/68_oven_scheduling.minizinc_instance_3012-13.23.30.dzn;1;-1;-1;-1;-1;;;;;3600.549;;;;;singleobj-mzn-gurobi-LB-noUB;68;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/68_oven_scheduling.minizinc_instance_3012-13.23.30.dzn ../../instancesUC1withLB/mzn/warmstart/68_warm_start_68RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.984270327;303069137;-1;1;3775;969;100;73;3610.5847;3621.3072;1.10E-05;3391;307912500;singleobj-mzn-gurobiWS-LB-noUB;68;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/68_oven_scheduling.cpoptimizer_instance_3012-13.23.30.dat;1;1.24E-05;3804;-1;1;3804;1073;100;70;3597.85;3600;4.23E-06;1303;307912500;singleobj-opl-reprjob-LB-noUB;68;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/68_warm_start_68RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;1.22E-05;3769;-1;1;3769;959;100;70;3597.83;3600;4.23E-06;1303;307912500;singleobj-opl-reprjob-LB-WS-noUB;68;ovenruntime
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-setupcosts-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/68_oven_scheduling.minizinc_instance_3012-13.23.30.dzn;1;-1;-1;-1;-1;;;;;3601.5918;;;;;singleobj-mzn-gurobi-LB-noUB;68;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/68_oven_scheduling.minizinc_instance_3012-13.23.30.dzn ../../instancesUC1withLB/mzn/warmstart/68_warm_start_68RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.987572063;304085783;-1;1;4420;571;100;71;3617.5413;3628.7468;1.68E-06;516;307912500;singleobj-mzn-gurobiWS-LB-noUB;68;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/68_oven_scheduling.cpoptimizer_instance_3012-13.23.30.dat;1;1.83E-06;564;-1;1;4001;564;100;70;3597.88;3600;1.68E-06;516;307912500;singleobj-opl-reprjob-LB-noUB;68;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/68_warm_start_68RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;1.82E-06;561;-1;1;4037;561;100;70;3597.74;3600;1.68E-06;516;307912500;singleobj-opl-reprjob-LB-WS-noUB;68;setupcosts
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-tardiness-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/68_oven_scheduling.minizinc_instance_3012-13.23.30.dzn;1;-1;-1;-1;-1;;;;;3602.9677;;;;;singleobj-mzn-gurobi-LB-noUB;68;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/68_oven_scheduling.minizinc_instance_3012-13.23.30.dzn ../../instancesUC1withLB/mzn/warmstart/68_warm_start_68RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.9914893;305291949;1;1;4617;1213;100;89;100.3114;110.9575;3.25E-07;100;307912500;singleobj-mzn-gurobiWS-LB-noUB;68;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/68_oven_scheduling.cpoptimizer_instance_3012-13.23.30.dat;1;3.25E-07;100;1;1;5067;1337;100;98;2.92;5.01;3.25E-07;100;307912500;singleobj-opl-reprjob-LB-noUB;68;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/68_warm_start_68RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;3.25E-07;100;1;1;4090;972;100;73;0.12;2.2;3.25E-07;100;307912500;singleobj-opl-reprjob-LB-WS-noUB;68;tardiness
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/69_oven_scheduling.minizinc_instance_1212-10.34.51.dzn;1;0.966397949;303400636;-1;1;2984;441;99;38;3612.1134;3622.2296;1.18E-07;37;313950000;singleobj-mzn-gurobi-LB-noUB;69;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/69_oven_scheduling.minizinc_instance_1212-10.34.51.dzn ../../instancesUC1withLB/mzn/warmstart/69_warm_start_69RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.96943033;304352652;1;1;3439;362;99;37;1568.0418;1578.828;1.18E-07;37;313950000;singleobj-mzn-gurobiWS-LB-noUB;69;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/69_oven_scheduling.cpoptimizer_instance_1212-10.34.51.dat;1;1.18E-07;37;-1;1;2485;444;100;37;3597.65;3600;3.19E-08;10;313950000;singleobj-opl-reprjob-LB-noUB;69;batchcount
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-batchcount.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/69_warm_start_69RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;1.18E-07;37;-1;1;2509;322;97;37;3597.73;3600;3.19E-08;10;313950000;singleobj-opl-reprjob-LB-WS-noUB;69;batchcount
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-ovenruntime-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/69_oven_scheduling.minizinc_instance_1212-10.34.51.dzn;1;0.943149597;296101816;-1;1;2291;671;97;52;3611.4483;3621.39155;5.28E-06;1657;313950000;singleobj-mzn-gurobi-LB-noUB;69;ovenruntime
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-ovenruntime-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/69_oven_scheduling.minizinc_instance_1212-10.34.51.dzn ../../instancesUC1withLB/mzn/warmstart/69_warm_start_69RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.957109158;300484420;-1;1;2845;770;98;68;3611.0931;3621.3994;5.28E-06;1657;313950000;singleobj-mzn-gurobiWS-LB-noUB;69;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/69_oven_scheduling.cpoptimizer_instance_1212-10.34.51.dat;1;7.34E-06;2303;-1;1;2303;372;98;40;3597.7;3600;5.28E-06;1657;313950000;singleobj-opl-reprjob-LB-noUB;69;ovenruntime
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-ovenruntime.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/69_warm_start_69RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;7.29E-06;2290;-1;1;2290;418;100;42;3597.71;3600;5.28E-06;1657;313950000;singleobj-opl-reprjob-LB-WS-noUB;69;ovenruntime
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-setupcosts-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/69_oven_scheduling.minizinc_instance_1212-10.34.51.dzn;1;0.980821099;307928784;-1;1;5024;304;99;76;3611.1562;3621.0252;4.27E-07;134;313950000;singleobj-mzn-gurobi-LB-noUB;69;setupcosts
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-setupcosts-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/69_oven_scheduling.minizinc_instance_1212-10.34.51.dzn ../../instancesUC1withLB/mzn/warmstart/69_warm_start_69RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.974761026;306026224;-1;1;4267;169;99;61;3611.036;3621.2477;4.27E-07;134;313950000;singleobj-mzn-gurobiWS-LB-noUB;69;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/69_oven_scheduling.cpoptimizer_instance_1212-10.34.51.dat;1;4.65E-07;146;-1;1;2928;146;97;46;3597.77;3600;4.27E-07;134;313950000;singleobj-opl-reprjob-LB-noUB;69;setupcosts
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-setupcosts.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/69_warm_start_69RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;5.13E-07;161;-1;1;3118;161;99;50;3597.61;3600;4.27E-07;134;313950000;singleobj-opl-reprjob-LB-WS-noUB;69;setupcosts
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-tardiness-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/69_oven_scheduling.minizinc_instance_1212-10.34.51.dzn;1;0.907417729;284883796;-1;1;5120;851;91;85;3611.0472;3620.9612;1.27E-07;40;313950000;singleobj-mzn-gurobi-LB-noUB;69;tardiness
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-tardiness-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/69_oven_scheduling.minizinc_instance_1212-10.34.51.dzn ../../instancesUC1withLB/mzn/warmstart/69_warm_start_69RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.888777729;279031768;-1;1;5120;958;89;89;3611.26;3621.5163;1.02E-07;32.08230353;313950000;singleobj-mzn-gurobiWS-LB-noUB;69;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/69_oven_scheduling.cpoptimizer_instance_1212-10.34.51.dat;1;2.74E-07;86;-1;1;5120;1185;86;100;3597.7;3600;1.59E-08;5;313950000;singleobj-opl-reprjob-LB-noUB;69;tardiness
~/opl-executable/opl.sh ~/oven-scheduling-problem/solution-methods/cp-optimizer-models/withLB/interval-repr-jobs-warmstart-noUB-tardiness.mod $file;../../instancesUC1withLB/opl/warmstartDataOplDec24/69_warm_start_69RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dat;1;2.74E-07;86;-1;1;3356;762;86;64;3597.66;3600;1.59E-08;5;313950000;singleobj-opl-reprjob-LB-WS-noUB;69;tardiness
~/minizinc-executables/mzn-gurobi.sh ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-batchcount-objective.mzn $file --time-limit 3600000 -v;../../instancesUC1withLB/mzn/70_oven_scheduling.minizinc_instance_3012-13.23.34.dzn;1;0.965471062;79072080;1;1;4028;690;98;68;244.8032;255.5564;8.30E-07;68;81900000;singleobj-mzn-gurobi-LB-noUB;70;batchcount
~/minizinc-executables/mzn-gurobi.sh $file ~/oven-scheduling-problem/solution-methods/minizinc-models/withLowerBounds/direct-batch-pos-warmstart-noUB-batchcount-objective.mzn $1 -d $2 --time-limit 3600000 -v;../../instancesUC1withLB/mzn/70_oven_scheduling.minizinc_instance_3012-13.23.34.dzn ../../instancesUC1withLB/mzn/warmstart/70_warm_start_70RandomOvenSchedulingInstance-n100-k2-a5-WithInitialStates.dzn;1;0.973922637;79764264;1;1;5178;697;98;68;93.3975;104.5858;8.30E-07;68;81900000;singleobj-mzn-gurobiWS-LB-noUB;70;batchcount
